id,created_at,text
1372182372821696512,2021-03-17 13:45:46,"b'- Tua-tua keladi\n- Jatim saling bunuh\n- Bidadari arena : Anllela Sagra\n\nSaksikan di Kabar Arena bersama Prima, Rabu, 17 Maret 2021, pukul 23.30 hanya di tvOne atau streaming di https://t.co/7Gr3a5KWDi\n\n#KabarArena #CariBeritaditvOne https://t.co/tei7iuEkVw'"
1372180954542837766,2021-03-17 13:40:08,b'Tak Berkutik! Polisi Bekuk Pelaku Pembuat Materai Palsu | AKIM tvOne https://t.co/yER9qlA0SX'
1372180952055570432,2021-03-17 13:40:07,"b'Hendak Menyuyplai Makanan, Satu Anggota KKB Diringkus Tim Gabungan TNI Polri https://t.co/gMlxiPTAQ0'"
1372180948922421255,2021-03-17 13:40:06,b'Motif Pelaku Videokan Penganiayaan Balita Dua Tahun Digunakan Untuk Mengancam Korban | tvOne https://t.co/gky2DOM1XU'
1372176779985571841,2021-03-17 13:23:32,b'Sering Konsumsi Makanan Berminyak Bisa Berbahaya? | Indonesia Sehat https://t.co/fPyvn7iave'
1372173636849659909,2021-03-17 13:11:03,b'Modal Pistol Mencuri 150 Motor | Buru Sergap (16/3/2021) https://t.co/HnpEIqFS4Y'
1372173633720754182,2021-03-17 13:11:02,"b'Modal Masker Logo TNI-Polri, Polisi Gadungan Peras Remaja | tvOne https://t.co/e01TPAdEyY'"
1372172125499396100,2021-03-17 13:05:03,b'KPK Geledah Kantor Pemkab Bandung Barat | tvOne https://t.co/VbSE6n4kEN'
1372171359049113603,2021-03-17 13:02:00,"b'Setelah beras, kini pemerintah juga buka impor garam sebesar 3,07 juta ton. Padahal kekurangan pasokan diperkirakan sekitar 2,5 juta ton. Lalu, kapan janji swasembada garam terwujud? Simak diskusinya dalam Indonesia Business Forum, malam ini jam 21.00 WIB di tvOne #IBFtvOne https://t.co/RR1LtXbWd7'"
1372168596890210310,2021-03-17 12:51:01,"b'Sobat One Fest &amp; sobat playOne, coba deh absen dulu buat kamu yang suka ambil gorengan tapi lupa di bayar terus pasang muka persis kaya Gugum Project Pop? \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x99\x8b\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\n\nTonton video fancam Gugum Project Pop di playOne klik https://t.co/c3eee14YrI\n#OneFest2021 #OneFestProjectPop #playOne https://t.co/o03US3Abtn'"
1372167215219273728,2021-03-17 12:45:32,b'Amalan-Amalan Ringan yang Nilai Pahalanya Luar Biasa Menakjubkan - Ustad Abdul Somad | religiOne https://t.co/iiYo36Y0qT'
1372167098638737416,2021-03-17 12:45:04,"b'Saksikan program tvOne seputar icip-icip kuliner, \xe2\x80\x9cEnak Betul\xe2\x80\x9d Episode Area PIK (Pantai Indah Kapuk) hari Kamis, 18 Maret 2021 jam 14.30 WIB hanya di tvOne &amp; streaming di https://t.co/7Gr3a5KWDi. #EnakBetulditvOne #diRumahNontontvOne https://t.co/zHNa8UnU5n'"
1372164089837801473,2021-03-17 12:33:07,"b'Ketentuan Rumah DP Nol Rupiah Diubah, Pengamat: Untuk Warga Miskin Sulit Sekali | tvOne https://t.co/qgBO9f2LDM'"
1372164087363244032,2021-03-17 12:33:06,"b'Pemprov DKI Naikkan Syarat Rumah DP Rp0, Orang Miskin di Jakarta Bisa Apa? | tvOne https://t.co/u2zrUedqBT'"
1372164084905385986,2021-03-17 12:33:06,"b'Anak 14 Tahun Kecanduan Game Online, Alami Gangguan Saraf &amp; Bertingkah Aneh | tvOne Minute https://t.co/sujz526Mv8'"
1372164082258698242,2021-03-17 12:33:05,b'Ramai-Ramai Bantu Solo? | Laporan Utama tvOne https://t.co/Ua9fVlzU0a'
1372164078840418305,2021-03-17 12:33:04,"b'Minta Maaf! Usai di DM Virtual Police, Karena Berkomentar Negatif Terhadap Wali Kota Solo di Medsos https://t.co/6dmy1sg80z'"
1372163557278707717,2021-03-17 12:31:00,b'Kemenkumham periksa berkas dokumen Demokrat Hasil KLB. Saksikan berita selengkapnya di Kabar Utama bersama Windy Wellingtonia malam ini jam 20.00 WIB hanya di tvOne &amp; live streaming klik https://t.co/7Gr3a62xuQ #KabarUtamatvOne #diRumahNontontvOne #CariBeritaditvOne https://t.co/LsWFUEBd8U'
1372161292308414476,2021-03-17 12:22:00,"b'Jangan lewatkan ceramah Rumah Mamah Dedeh dengan tema: ""Merayakan Ulang Tahun"" Kamis, 18 Maret 2021 jam 08.00 WIB hanya di tvOne &amp; streaming klik https://t.co/7Gr3a62xuQ.\n#RumahMamahDedeh\n#MamahDedehditvOne\n#religiOne https://t.co/7T10OimfTd'"
1372161283408072707,2021-03-17 12:21:58,"b'Jhoni Allen, Sekjen Partai Demokrat versi KLB, mengatakan bahwa ada kecacatan AD/ART yang merugikan kader-kadernya. Namun, Wasekjen Partai Demokrat, Jansen Sitindaon membantah pernyataan tersebut. Saksikan Catatan Demokrasi https://t.co/mbv6m6IdXt #CatatanDemokrasitvOne https://t.co/dhUPbweeMo'"
1372157288446750725,2021-03-17 12:06:05,b'Satu Anggota KKB Berhasil Ditangkap tim Gabungan TNI-Polri Saat Hendak Menyuplai Makanan | tvOne https://t.co/TenewfOpvg'
1372157284483100672,2021-03-17 12:06:04,"b'Pengurus Demokrat Tak Hadir, Sidang Pemecatan Jhoni Allen Ditunda Satu Minggu | tvOne https://t.co/uallN26rGZ'"
1372152884104626178,2021-03-17 11:48:35,"b'Gubernur Provinsi DKI Jakarta, Anies Baswedan Anies mengubah batas penghasilan tertinggi untuk program rumah DP 0 persen yakni sebesar Rp14.800.000. Mengapa demikian? \n\nSelengkapnya baca di https://t.co/5ZApiqHGq2\nSumber : @vivacoid\n\n#NewsOne #AniesBaswedan #CariBeritaditvOne https://t.co/EJexHvxSWP'"
1372151826280161287,2021-03-17 11:44:23,"b'Polisi memanggil mahasiswa asal Tegal, Jawa Tengah, yang mengkritik Wali Kota Solo, Gibran Rakabuming Raka. Mahasiswa tersebut memposting komentar bernada miring soal pagelaran sepakbola Piala Menpora. Selengkapnya https://t.co/oehN2qCOnq #NewsOneMinute #GibranRakabuming #UUITE https://t.co/uLyOrEX8Av'"
1372145953294090240,2021-03-17 11:21:03,b'JANGAN ASAL PAKAI! Ini Bahaya Alat Makan Berbahan Plastik | lifestyleOne https://t.co/fNGvQtHKrd'
1372144446448431104,2021-03-17 11:15:03,"b'UFC 259: Lihat Kemenangan Jan Blachowicz, Khabib: Pertarungan Hebat. Takedown yang Bagus | sportOne https://t.co/YRbzU9aWjw'"
1372144443831160840,2021-03-17 11:15:03,b'UFC: Reaksi Kelvin Gastelum Gantikan Paulo Costa yang Mundur Lawan Robert Whittaker | sportOne MMA https://t.co/SfIHJDwAnx'
1372142939023937542,2021-03-17 11:09:04,b'Max Metino: Alwin Kincai Seorang Striking yang Mengalami Evolusi di Ground | Analisa Fight Night 43 https://t.co/U0znQ14kU0'
1372142936566108166,2021-03-17 11:09:03,"b'Diksar Berujung Maut, Korban Tewas dengan Luka Lebam | tvOne https://t.co/O98HNRYEMn'"
1372142933986615296,2021-03-17 11:09:03,"b'Cari Mangsa Lewat Medsos, Pelaku Rampok Teman Kencan | tvOne https://t.co/sLHKvt0ahr'"
1372141426788630535,2021-03-17 11:03:03,"b'Merinding! Kisah Muazin di Banyuwangi, Rajin ke Masjid Meski Kehilangan Penglihatan | tvOne Minute https://t.co/t7BDpMPtvw'"
1372141424167198721,2021-03-17 11:03:03,b'Balita Dua Tahun Dipukul di Bagian Perut Dan Dada Hingga Terjengkang | tvOne https://t.co/FjVh9sz6F6'
1372141421470216192,2021-03-17 11:03:02,"b'Sidang Praperadilan HRS, Pihak Termohon Meminta Sidang Digugurkan | tvOne https://t.co/pxdEHHTqkz'"
1372138297846235139,2021-03-17 10:50:37,b'Menteri Perencanaan Pembangunan Nasional Suharso Monoarfa  mengatakan pembangunan IKN baru merupakan proyek besar untuk menarik pertumbuhan ekonomi nasional bahkan mampu lebih tinggi hingga rata-rata pada 2045.\n\nSumber : @vivacoid\n#NewsOne #IbuKotaBaru #Kalimantan https://t.co/Al2QKsreC5'
